TCT Select Flight Invite 2015 (Diamond Bear Brouhaha),Club - Women ,15,8,2015
North Little Rock,AR,2015-08-15,2015-08-16
https://play.usaultimate.org/events/TCT-Select-Flight-Invite/schedule/Women/Club-Women/
Pop,1
teamInfo,,"Minneapolis, Minnesota",http://popultimate.wordpress.com/,https://www.facebook.com/pages/Pop-Ultimate/320308371344267?ref=hl,
0,Elisabeth Biehl
0,Biz Cook
0,Megan Molteni
0,Katie Godfrey
0,Rebekah Swanson
0,Rachel Gage
0,Sarah Robinson
0,GRACIELA QUINTANA
0,Alyson Gagner
0,Stephanie Wood
0,Anna Reed
5,Kalli Poletto
7,Melissa (Missy) Davey
7,Sanna Beek
7,Kristen Schultz
17,Kristina Golling
b,r,e,a,k
Backhanded,5
teamInfo,,"Baltimore, Maryland",http://backhandedultimate.wordpress.com/,https://www.facebook.com/BackhandedUltimate,https://twitter.com/Backhanded_Ulti
01,Emily McAfee
02,Kendall Payne
03,Jackie Weiss
05,HEIDI WEEKS
06,Lisa Kowalski
08,Bridget Gallagher
11,Sarah Buxbaum
12,Britta Schaffmeyer
13,Echo Presgraves
14,Casey Hagen
16,Elizabeth Gross
20,Kristina Humm
21,Alice Bauman
22,Zara Cadoux
23,Sarah Lord
26,Katharine Lindquist
33,Catherine Reeves
35,Anne Scholle
37,Carolyn Clendenin
47,Marlena Luhr
99,LAURA CAMARATA
b,r,e,a,k
Wicked,4
teamInfo,,"Kansas City, Kansas",http://wickedultimate.weebly.com/,https://www.facebook.com/kcwickedultimate,https://twitter.com/WickedUltimate
2,KARA DICKEMANN
4,Lauren Kells
5,KAITLYN ORWIG
6,Carey Jacquinot
7,cassandra gillespie
8,Stephanie Rupp
10,McKenzie Geltz
12,Clare Frantz
13,Malaina Piyassaphan
14,Kelsey Akin
17,Laura Gehrt
18,Haley Johnson
20,Nadine Rowen
22,Kailee Karr
23,Alexa Kaczor
24,Kristiana Preus
25,Laura Matzuka
31,Jennifer Corcoran
33,Chelsea Dalbey
34,Samantha Daugherty
37,Stasha Beermann
40,Megan Burns
42,Kay Thomason
44,Julianne Crockett
86,Amanda Johnson
97,Megan Asturias
b,r,e,a,k
Inferno,7
teamInfo,,"Houston, Texas",https://sites.google.com/site/infernohouston/home,https://www.facebook.com/infernohouston,https://twitter.com/HoustonInferno
coaches,Cameron Yeoh
0,DANIELLE SELNER
0,Naomi Clarke
0,Meredith Jeffrey
0,Halee Scott
0,Maggie Spear
0,Kelly Harris
0,Michelle Park
0,Kendra Pickard
0,Julie Francis
0,Angela Yang
0,Tori Miller
2,Holly Lin
3,sarah campbell
3,Samantha Paulsen
7,Sarah Maller
10,Gaby Cuina
19,Amber Sturrock
23,Ashley Shelor
44,Catherine Belgarde
b,r,e,a,k
Maeve,3
teamInfo,,"Dallas, Texas",http://www.dfwwomensultimate.com/,https://www.facebook.com/groups/305488136201592/,https://twitter.com/MaeveDfw
coaches,Michelle Walters,Darius Tse
0,RHEA EASTON
0,LISA Whitfield
0,Yvette Tran
0,Michelle Walters
0,Cailin O'Mara
0,Bethani Eberhart
0,Caroline OConnell
4,ERIN LIPINSKY
5,Katie Metzler
9,Samantha Gillen
10,Traci DuBose
12,KATRINA COX
15,Christina Sevier
16,Cara Utesch
16,Sarah Kaufman
21,Victoria Walters
22,Sydney Overman
24,Brooke Wooldridge
30,Tanika Graham
31,Brittany Kendlehart
b,r,e,a,k
Jackwagon,6
teamInfo,,"Boulder/Denver, Colorado",,,
0,Lucila Dunnington
7,Allison Boyd
8,Lauren Foster
02,Megan Henderson
09,Nina Janjic
11,Sadie Perkins
