TCT Select Flight West 2023,Club - Men ,15,7,2023
San Bernardino,CA,2023-07-15,2023-07-16
https://play.usaultimate.org/events/TCT-Select-Flight-West-2023/schedule/Men/Club-Men/
Furious George,1
teamInfo,,"Vancouver, British Columbia CA",,https://www.facebook.com/FuriousGeorgeUltimate,https://twitter.com/FuriousUltimate
coaches,Matthew Berezan
0,Dan LaFrance
0,Mauricio Martínez
0,Nicolas Sanchez
0,Ricky Tran
0,Justin Pettenuzzo
9,Spencer Lofink
11,Ari Nitikman
15,Jacky Hau
16,Tim Tsang
18,Toly Vasilyev
21,Jordan McGregor
22,Sam But
24,Jay Boychuk
29,Braedan Robinson
36,Scott Graham
44,Devon Thomson
45,Malcolm Bryson
68,David Neilson
81,Rumi Tejpar
89,Kevin Underhill
99,Vincent Bulloch
b,r,e,a,k
Drought,6
teamInfo,,"Scottsdale, Arizona",,,https://twitter.com/DroughtUltimate
0,Brendan Keith
01,Brandon Varney
02,Thomas Verner
03,Ryan Blackman
05,Samuel Besse
06,Tyler Sessions
07,Tymur Vidyakin
08,Dustin Udall
11,Kris Kaufman
12,Ethan Gaiser
13,Sam Dreyfuss
15,Mason Varney
17,Dominic Wysoski
19,Zac Petty
21,Brendan Carriel
22,Carson Nelson
24,Logan Waskiewicz
26,Nicholas Kelly
29,Everitt Meer
30,Kevin Doherty
31,Kellen Potocsnak
33,Phillip Samuels
44,Christopher Sowards
49,Jake Hadziev
86,Mark Mendelevitz
99,Adam Whitton
b,r,e,a,k
OC Crows,12
teamInfo,,"Irvine, California",,,
00,Andrew Calinescu
00,Brandon Yee
00,Ethan Falat
00,Isamu Kawaguchi
00,Jack Denk
00,Reid Westwood
00,Robert Gallagher
00,Mahmoud Morsy
00,Tyler Emig
03,Jacob Walsh
05,Miguel Hector
08,Jacob Groner
09,Liam Bestian
11,Isaac Hsu
12,Shun Iwata
25,Tomas Fong
25,Christian Go
55,Spencer Sih
69,Kobi McCracken
b,r,e,a,k
Anchor,15
teamInfo,,"San Francisco, California",,,
0,Christopher Williams
0,Conner Blalack
0,Douglas Perez
0,Edward Cao
0,Enoch Wang
0,Harsh Modi
0,Jack Zhang
0,Justin MacQuiddy
0,Kevin Hallman
0,Alexander Shim
0,Anthony Delfino
0,Calvin Kao
0,Nick Andersen
0,SAMSON BAILEY
0,Thomas McCrone
3,Alex Rossmeissl
7,Vibhav Parimi
7,Chad Villhauer
9,Ben McAuliffe
33,William Fuller
46,Maozhi Liu
b,r,e,a,k
ISO Atmo,5
teamInfo,,"Boulder, Colorado",,,
0,Ahanu Reiva
0,Christopher Ward
0,Daniel Miller
0,Danny Nguyen
0,Cameron Beaton
0,Samuel Williams
0,Shane Eckert
1,Sam Sincere
5,Addison Hanson
7,Anthony Rice
9,Preston Goulson
11,Chris Doan
11,Jordan  Huntoon 
11,Caleb Bevers
13,Brett Prill
14,Kyle Rogers
21,Christopher Baines
21,Zackary Bacon
25,Ryan Courtney
25,Chris Fox
41,Spencer Rebman
42,Tyler Carr
64,Eric Gillwald
99,Samuel Freedman
b,r,e,a,k
Clutch,2
teamInfo,,"Houston, Texas",,https://www.facebook.com/clutchultimate,https://twitter.com/clutchultimate
0,Ben Meister
0,Carson Riggins
0,Cody Pierce
0,"Gregory Plaia, Jr"
