South Central D-I College Men's Regionals,College - Men ,27,4,2024
Austin,TX,2024-04-27,2024-04-28
https://play.usaultimate.org/events/South-Central-D-I-College-Mens-Regionals-2024/schedule/Men/CollegeMen/
Colorado,1
00,Brandon Lemens
00,Cade White
00,Henry Charbeneau
00,Huy Nguyen
00,Sharan Sethi
00,Soh Nishiyama
00,Taylor Masterson
00,Thomas Plaxton
00,Xavier Fuzat
01,Kolbe Bauer
02,Saaketh Palchuru
03,Aaron Barcio
04,Peter Ngo
05,Owen Smith
06,Kellen Watts
07,Saif Ansari
08,Alexander Janelle
09,Rushil Randhar
11,Will Promecene
19,Ryan Reinhart
21,Isaac Fuzat
25,John Clyde
28,Luke Knight
73,Gavin Babbitt
80,Elliot Ylagan
81,Jake Worthington
96,Talon Balcom
b,r,e,a,k
Colorado (B),7
teamInfo,CUCU,"Denver, Colorado",,,
0,Andrew Swanson
0,Daniel Lepsch
0,Elijah Beard
0,Linus Puah
0,Marcus Mondrow
0,Matthew Pollard
0,Miles Sinderman
0,Noah Sentnor
0,Oscar Lechner
0,Owen Wolford
0,Evan Callahan
0,Juan Castillero
0,Keegan Gore
0,Tate Voeller
0,Will Storey
1,Collin Ruprecht
2,Schuyler Houston
5,Henry Wattson
10,Blake Musfeldt
11,Chris Doan
17,Justyn Bunkley
21,Zackary Bacon
26,Creighton Tisdale
40,Abram Yehle
62,Leo Gold
74,Alexander Bork
91,Elliot Frank
b,r,e,a,k
Tarleton State,13
teamInfo,Texan Ultimate,"Stephenville, Texas",,,
0,Ronnie  Balding
00,Ryan Deans
00,Ryan Wisnoski 
00,Sam Semper
00,Tanner Wells
00,Tyler Hartwell
00,William Massey
00,Quinn Sullivan
00,Caden Kieschnick 
00,Colten Herring 
00,Evan Underwood
00,Ian Wedel
00,Kenton Bogan
00,Kyle Evans
00,Nash Caudle
00,Peyton Stevens
04,Garrett Drolet
10,Preston Jones
17,Cade Snyder
b,r,e,a,k
Texas-Dallas,12
teamInfo,Woof,"Richardson, Texas",,,https://twitter.com/utd_ultimate
0,Arjun Nayak
0,Asher Niedzwiedz
0,Brian Honea
0,Caleb Brooks
0,Chris Padgett
0,Jacob Spillars
0,Karan Bhavan
0,Khoi Nguyen
0,Matthew Hui
0,Samuel Yao
0,Yash Bardhan
0,Zach Tang
0,Zachary Caudle
3,John O'Donnell
00,Julian Melendez
00,Naved Yekanizaree
00,Nikhil Jeeva
00,Reid Smith
00,ryan neumann
00,Samuel Chen
00,Lucas Morgan
00,Anthony Nguyen
00,Cole Zlomke
00,Eric Holliday
00,Boris Strots
00,Bowen Liu
05,Nand Patel
21,Gerson Fuentes
25,Alvaro Guzman
27,Marshall Mao
37,Jwalin Shah
42,Jeffrey Gilbert
99,Riley Johnson
b,r,e,a,k
Washington University,3
teamInfo,Contra,"St. Louis, Missouri",contra.wustl.edu,,twitter.com/wucontra
coaches,Blake Larson,Benjamin Reimler
0,Michael Coyne
01,Noah Stovitz
02,Rohan Patel
03,Cameron Freeman
04,Charles Gluck
05,Jacob Tindall
06,Bennett Schwartz
07,Sam Schwartz
08,Joel Brown
09,Nicholas Jeschke
12,Ethan  Zhang
13,Wilson Tryon
14,Ian Grochocinski
15,Jake Hyman
17,Isaac Trommer
18,Noah Kaller
20,Jackson Freeman
21,Christopher Heron
22,Evan Tompkins 
23,David Bix
24,Seth Fisher-Olvera
25,Benjamin Deppen
26,Raphael Epstein
28,Elie Weitzman
33,Nicolas Sprague
36,Jakob Ayala
44,Isaac Fenster
81,Nate Ackerman
96,Joe Hess
b,r,e,a,k
Arkansas,9
teamInfo,Ludicrous Speed,"Fayetteville, Arkansas",,,https://twitter.com/uofaultimate?lang=en
coaches,Jody Ayers
00,Adam Donaldson
00,Aidan Ayers
00,Austen Lee
00,Ben Morgan
00,Cole Peterson
00,Cooper Fulton
00,Jake Dahl
00,Joan Garcia
00,Kasen Embrey
00,Kele Estes-Beard
00,Reed Eschmann
00,Richard Pride
00,Roman Bearman
00,Tanner Thornberry
00,Tommy  Medford
00,Tyler Phelan
00,Tyson Brown
00,Vincent Asaro
00,Luke Price
00,Mason Cooper
00,Matt Markiewicz
00,Matthew Vawter
00,Mike Finocchiaro
25,Nathan Reynolds
27,Luke Fletcher
b,r,e,a,k
Colorado State,6
teamInfo,Hibida,"Fort Collins, Colorado",,,https://twitter.com/csuhibida
0,Eli Chase
00,Flynn Nyman
00,Franz Reiser
00,Aidan Williams
00,Axel Williams
00,Campbell Darlington
00,Charlie Knott
00,Davis Lenz
00,Davis Cutforth
00,Dexter Shafer-White
00,Drew “Just a Baby” Grant
00,Hunter Cunningham
00,Jacob Evans
00,Kyle Finkel
00,Linus Mallett
00,Markus Olson
00,Nathaniel Goodwin
00,Nolan Pardyjak
00,Rory Lenny
00,Samuel Marek
00,Zach Monahan
00,Zane Tschirhart
69,Daniel Lucas
69,Griffin Geving
88,Emmett Donnelly
b,r,e,a,k
Oklahoma State,16
teamInfo,Ultimato,"Stillwater, Oklahoma",,,
coaches,Elizabeth McCullagh,Ciaran Shaughnessy
0,Eric Lebar
0,Hayden Bosch
0,Isaac Jones
0,Jake Goodman
0,Jake Spokely
0,Joseph Lynch
0,Antonio Baldeon
0,Cade Crone
0,Keaton Haney
0,Macormick Lyne
0,Nathan Turnbaugh
0,Ryan Hill
0,Samuel Barney
0,Shain Hamilton
0,Vanessa Rendon
0,Will Jones
5,Matthew Greene
22,Justin Arney
25,Logan Axtell
32,Matthew Nare
69,Connor Kudrna
99,charlie cutts
b,r,e,a,k
Texas A&M,4
teamInfo,Dozen,"COLLEGE STATION, Texas",dozenultimate.com,https://www.facebook.com/tamuultimate/,https://twitter.com/DozenUltimate/
coaches,Todd Schrader
0,Sam Wenaas
03,Mark Henke
04,Decker Padgett
05,Trace Cabaniss
06,Aidan Lesseraux
07,Ty Hastings
07,Vinay Patel
08,Ben Stone
09,Gareth May
10,Maren Monsivais
13,Tyler Reinhardt
14,Myles Wagner
15,Josiah Padgett
16,Timothy Mosher
17,Benjamin Riggs
18,Ethan Niedzwiedz
20,Anthony Peterman
22,Tony Cao
23,Garrison Abide
24,Riley Falls
31,Nicholas Viggato
37,Michael  Stamps
45,Jonathan Jin
54,Colby Millenbruch
66,Ethan Horng
69,Justin Davis
b,r,e,a,k
Missouri,5
teamInfo,Missouri,"Columbia, Missouri",,https://www.facebook.com/University-of-Missouri-Mens-Ultimate-Frisbee-Club-485959944787244,https://twitter.com/MizClubMFrisbee
00,Alexander Bernier
00,Andrew Yakes
00,Ashton Kautzner
00,Cameron Smith
00,Christian Holzl
00,Christopher Ave
00,Connor McKenna
00,Drew Law
00,Drew Clutes
00,Dylan Schearf
00,Eric Holtmeyer
00,Evan Dobson
00,Evan Schreiner
00,Jake Calder
00,Jamison Martin
00,Jeffrey Windau
00,John Marsh
00,Landon Evans
00,Lukas Reinbold
00,Luke Schultz
00,Michael Nece
00,Michael Rashford
00,Sam Mallet
00,Spencer Keith
00,Thomas Abbate
00,Trent Wetherington
00,Trigg Johnson
00,Zachary Gibson
b,r,e,a,k
Kansas,10
teamInfo,Horrorzontals,"Lawrence, Kansas",https://www.instagram.com/horrorzontals/,,https://twitter.com/HorrorZontals
coaches,Tommy Gebhardt
0,Adam Richardson
0,Henry Haw
0,Jonathan Kazmaier
0,Kevin Tiernan
0,Luke Greseth
0,Maren Proplesch
0,Nickolas Krehbiel
0,Reed Pfeifer
0,Robert Ahsens
0,Terry  Akers
1,John David Thor
2,Connor Looney
3,Andrew Pottinger
8,Ryley Ballard
9,Curtis Criswell
11,Seppo Hoijarvi
14,Connor Anderson
17,Elijah Ditto
21,Manu Redd
22,Benjamin Abell
25,Dylan Mcgarr
31,Ryan Klahr
34,Peter Czerwinski
40,Liam Marsh
50,Brandon Brown
51,Judson Miller
61,Aiden Jacobs 
77,Alejandro (Alex) Perez
88,John Redmond
b,r,e,a,k
Texas State,15
teamInfo,Texas State Buckets,"San Marcos, Texas",,,
0,Blake Bailey
0,Caleb Tiemann
0,Evan Garces
0,Gerardo Rodriguez
0,Grant Schroeder
0,Harris Ewald
0,Matthew Coffelt
0,Noah Powell
0,Parker Kaifesh
0,Reed Marchesoni
0,Joseph Kunz
0,Walker Wardrop
2,Erik Atwell
5,Logan Carroll
13,Jake Strickling
16,Rion Saldana
44,Aidan Wilson
45,Kade Morris
60,Connor  McLean
b,r,e,a,k
s,t,a,g,e,s
pools,Pool Play
pool,Pool A
Colorado,Houston,15,3,"04/27/2024, 09:00",Pool A,Final
Denver,Saint Louis,10,12,"04/27/2024, 09:00",Pool A,Final
Colorado,Saint Louis,14,3,"04/27/2024, 10:45",Pool A,Final
Denver,Houston,7,10,"04/27/2024, 10:45",Pool A,Final
pool,Pool B
Texas,Tarleton State,15,5,"04/27/2024, 09:00",Pool B,Final
Colorado (B),Texas-Dallas,11,7,"04/27/2024, 09:00",Pool B,Final
Texas,Colorado (B),15,5,"04/27/2024, 10:45",Pool B,Final
Texas-Dallas,Tarleton State,10,12,"04/27/2024, 10:45",Pool B,Final
pool,Pool C
Washington University,Oklahoma State,14,5,"04/27/2024, 09:00",Pool C,Final
Colorado State,Arkansas,10,11,"04/27/2024, 09:00",Pool C,Final
Washington University,Arkansas,12,7,"04/27/2024, 10:45",Pool C,Final
Colorado State,Oklahoma State,13,4,"04/27/2024, 10:45",Pool C,Final
pool,Pool D
Texas A&M,Texas State,15,4,"04/27/2024, 09:00",Pool D,Final
Missouri,Kansas,13,9,"04/27/2024, 09:00",Pool D,Final
Texas A&M,Missouri,11,5,"04/27/2024, 10:45",Pool D,Final
Kansas,Texas State,10,7,"04/27/2024, 10:45",Pool D,Final
b,r,e,a,k
clusters,Crossover
cluster,Crossover
Colorado,Washington University,15,8,"04/27/2024, 12:30",,Final
Texas,Texas A&M,15,6,"04/27/2024, 12:30",,Final
Missouri,Tarleton State,12,10,"04/27/2024, 12:30",,Final
Arkansas,Houston,14,5,"04/27/2024, 12:30",,Final
Colorado (B),Kansas,10,7,"04/27/2024, 12:30",,Final
Saint Louis,Colorado State,7,15,"04/27/2024, 12:30",,Final
b,r,e,a,k
brackets,Bracket Play
bracket,Championship
Colorado,Texas,15,9,"04/28/2024, 13:00",Finals,Final
Colorado,Texas A&M,15,8,"04/28/2024, 09:00",Semis,Final
Washington University,Texas,9,14,"04/28/2024, 09:00",Semis,Final
Colorado,Colorado (B),15,3,"04/27/2024, 14:15",Quarters,Final
Arkansas,Texas A&M,7,12,"04/27/2024, 14:15",Quarters,Final
Washington University,Missouri,14,11,"04/27/2024, 14:15",Quarters,Final
Colorado State,Texas,6,15,"04/27/2024, 14:15",Quarters,Final
bracket,3rd Place
Washington University,Texas A&M,14,8,"04/28/2024, 13:00",3rd Place Finals,Final
Arkansas,Washington University,10,13,"04/28/2024, 11:00",3rd Place Semis,Final
Colorado State,Texas A&M,10,14,"04/28/2024, 11:00",3rd Place Semis,Final
Colorado (B),Arkansas,11,12,"04/28/2024, 09:00",3rd Place Quarters,Final
Missouri,Colorado State,10,11,"04/28/2024, 09:00",3rd Place Quarters,Final
bracket,5th Place
Arkansas,Colorado State,0,0,"04/28/2024, 13:00",5th Place Finals,Scheduled
bracket,7th Place
Colorado (B),Missouri,0,0,"04/28/2024, 11:00",7th Place Finals,Scheduled
bracket,9th Place
Tarleton State,Houston,0,0,"04/28/2024, 09:00",9th Place Semis,Scheduled
Kansas,Saint Louis,0,0,"04/28/2024, 09:00",9th Place Semis,Scheduled
bracket,11th Place
b,r,e,a,k
pools,13th Place Pool
pool,Pool E
Denver,Oklahoma State,W,L,"04/27/2024, 12:30",Pool E,Final
Texas-Dallas,Texas State,9,10,"04/27/2024, 12:30",Pool E,Final
Denver,Texas State,0,0,"04/28/2024, 09:00",Pool E,Scheduled
Texas-Dallas,Oklahoma State,0,0,"04/28/2024, 09:00",Pool E,Scheduled
Denver,Texas-Dallas,0,0,"04/28/2024, 11:00",Pool E,Scheduled
Oklahoma State,Texas State,0,0,"04/28/2024, 11:00",Pool E,Scheduled
b,r,e,a,k
