2024 Texas Mixed Sectional Championship,Club - Mixed ,7,9,2024
San Antonio,TX,2024-09-07,2024-09-08
https://play.usaultimate.org/events/2024-Texas-Mixed-Sectional-Championship/schedule/Mixed/Club-Mixed
Austin Disco Club,1
teamInfo,,"Austin, Texas",,,
0,Brooke Wooldridge
02,Bennett Wachob
03,Lorraine Guerin
04,Darren (Toast) McAuliffe
05,Madison Cannon
06,Eric Brodbeck
07,Reese Bowman
08,Jacob Sames
09,Elizabeth Carbajal
11,Wendy Hogg
19,Vanessa Bacorn
20,Susan Gilbert
23,Kyle Henke
25,John Clyde
27,Brandon Dial
28,Christopher Cassella
32,Lauren Schwartz
33,Brianna Stedman
34,Carley Garrett
43,Joseph Wylie
44,Lindsay Schwartz
69,Jaime Estes
73,Clara Stewart
77,Brian Street
81,Jason Holleran
89,Trevor Elam
b,r,e,a,k
Risky Business,3
teamInfo,,"Dallas, Texas",http://www.riskybusinessulti.com/,https://www.facebook.com/RiskyBusinessUltimate,https://twitter.com/RiskyBizUlti
0,Elyssa Ducret
0,Nandhini Parthipan
01,Kendric Harris
03,J.D. Ingendorf
04,Patrick Boyker
06,Meredith Wooley
07,Nadja Ross
08,Blake Duncan
09,Dalio Losch
11,Donovan Gleeson
15,Cole Matthews
17,Jasa Fuller
18,Christina Jones
21,Blake Abbott
23,Matthew Smith
24,Hailey Daniels
25,Christine Sullivan
28,Allison Chang
29,Negin Khakpour
33,Preston Howell
34,ryan neumann
64,Aimee Graham
65,Samuel Bondurant
69,Slayter Marwitz
88,Zoey Clark
96,Danielle Edwards
b,r,e,a,k
Goosebumps,6
teamInfo,,"Houston, Texas",,https://www.facebook.com/goosebumpsultimate/,
0,Brian McHatton
0,Calvin Nguyen
0,Amanda Postolowski
0,Emma Wine
0,Grace Buckle
0,Jonathan Chiou
0,Laura Wacaser
0,Lauren Ma
0,Sam Scott
0,Sarah  Kingsley
0,Stefan Caldararu
0,Woodley Simon
3,Carmen Ly
11,Phillip Nguyen
17,Logan Boren
23,Ann Nguyen
25,Jennifer Li
26,Catalina Pinto
42,Glenn Bentulan
43,Brandon Chow
69,Clay Waldrop
77,Reece Rose
81,Johnston French
95,Megan Mendieta
99,Kelsea Newton
b,r,e,a,k
STX HEAT,9
teamInfo,,"McAllen, Texas",https://www.facebook.com/groups/rgvultimate,https://www.facebook.com/groups/rgvultimate,
0,Belicia  Godinez
0,Enyssa Wooden
0,Matt Perez
3,Enrique Martinez
01,Jose Sanchez
02,Anica Arce
04,Ricky Cantu
05,David Martinez
08,Nick Alcantar
09,Caitlin De Chavez
10,Daniel Santana
11,Gabriel Rosales 
11,Kristen De Chavez
12,Logan Urbina
13,Austin  Urbina 
14,Kara Urbina
14,Samuel Cerda
18,Ashley Rambo
21,Rogelio Berrones
23,Michael Barnes
24,Valeria Damken
27,Riley McCaleb
88,Brandon Lau
b,r,e,a,k
Discount Bexar,8
teamInfo,,"San Antonio, Texas",,,
0,Cameron Williams
0,Trinity Chapa
1,Heather Hansen
4,Megan Bell
6,Maddy Morrow
7,Nede Paterka
9,Mark Sanchez
02,Jessica Kishi
14,Brody Johnson
16,Elisabeth Paterka
17,David Skapyak
18,Claire Carpenter
19,David Churchman
20,Charles Cross
23,Eric Sun
25,Kate Despres
27,Mary Chacko
32,Zain Asher
33,Christopher Weyers
69,Krystal Findley
71,Breanna Chov
87,Michael McCartney
b,r,e,a,k
Public Enemy,2
teamInfo,,"Dallas/Fort Worth, Texas",,https://www.instagram.com/peu_peu_ulti/,https://twitter.com/UltiPublicEnemy
coaches,Adam Goff,Jonathan Higgins
0,Jake Floyd
01,Jimmy Wiesbrock
02,Nicole Fiorentino
05,Chris Casey
06,Carson Armstrong
07,Maria del Carmen Lafita Navarro
09,Krystina Morris
10,Katie Metzler
11,Brianne Welkener
12,Daniel Welkener
13,Megan Tormey
14,Kimmy  Wilson
15,Eva Hayes
16,Macy Lang
22,Samuel Mehan
24,Jenna Bigbie
32,Joseph Welkener
32,Eric Carter
33,Elissa Balke
34,Tyler Reinhardt
44,Oakley Armstrong
55,Bethani Eberhart
57,Samuel Roberts
77,Connor DeLuna
81,Nicholas DiGiorgio
b,r,e,a,k
Moontower,4
teamInfo,,"Austin, Texas",https://www.instagram.com/moontowerultimate/,https://www.facebook.com/moontowerultimate/,https://twitter.com/moontowerulti
coaches,Peter Rangel
0,Catherine Romanova
0,Christine Wilson
0,Claire Gust
0,Daniel Murray
0,Helen Goh
0,Jason Peacher-Ton
0,Karina Kumar
0,Kate Weidmann
0,Advika Kamatar
0,Luis Torres
0,Mackenzie Bailey
0,Mike French
0,Nupur Sampat
0,Peter Lin
0,Reshmi Patel
0,Sean Leeper
1,Levi Thompson
1,Michael Ovassapian
3,Jacob Pfeifer
9,Marshall Payne
17,Laura Brannan
18,Tanner Moore
28,Andrew Gruninger
34,Madison Tomasek
35,Austin Sorscher
49,Michael Wode
b,r,e,a,k
Traffic Jam,7
teamInfo,,"Houston, Texas",,,
0,Anna Nelson
0,Anna Hill
0,Ashley Hisle
0,David Waters
0,Dixie Feng
0,Edgar Alvarado
0,Guadalupe Garcia
0,Jesse Hill
0,Katelyn Campbell
0,Kyle Bell
0,Patrick OHara
0,Sam  Hill
0,Shelby Payne
0,Tara Brown
0,Michael Strack
0,William Fairhurst
3,Gillian Maleski
5,Keziah Hill
7,Avery Poese
8,Max Lukoschek
12,Tom Gwaltney
13,Agatha Scales
13,Kelly Graham
17,Chris McClean
21,Lauren Payne
27,Nathan Poese
b,r,e,a,k
Scoober Heroes,5
teamInfo,,"Hurst, Texas",,,
0,Allison Mills
0,Zaynah Kmeid
3,Haley David
4,Michael Samek
5,Colton McDorman
6,Sami Hess
10,Ashlynn Wilson Holliday
11,Caleb Lacefield
13,Hannah Lacefield
14,Cade Lopez
15,garrison grief
16,Gianna Austin
