North Central D-III College Women's CC,College - Women ,12,4,2014
Northfield,MN,2014-04-12,2014-04-13
https://play.usaultimate.org/events/North-Central-D-III-College-Womens-CC/schedule/Women/CollegeWomen/
Carleton College-Eclipse,1
0,BERET FITZGERALD
0,Molly Burness
0,Rebecca Plotnick
0,Kira Faller
0,Katie Blise
0,ADELE DANIEL
0,Claire Leichter
0,Se-Jin Kim
0,LUCINDA ROBINSON
0,Kate Wagner
0,KATHARINE NOAKES
0,Lisa Qiu
0,Meg Crenshaw
5,Kalli Poletto
9,MARINA WATOWICH
11,Julia Reich
13,Elly Fireside-Ostergaard
27,ELAINE ROCK
b,r,e,a,k
Drake,5
2,Sarah Schoeberle
3,Kat Carano
9,Melissa Snavely
05,Nora Sullivan
12,Katie Walther
13,Erin Menardi
13,KAITLYNN CARROLL
17,Cassandra Doody
18,Grace Boatman
19,Rebekah Reynolds
20,Lauren Perucco
21,Kristiana Preus
22,Alexis Rose
29,RACHEL COLLINS
33,Adrienne Howard
b,r,e,a,k
Grinnell,4
2,Rebecca Heller
3,Malachi Wickman
8,Sasha Baumann
9,Annie Ramey
11,Katie Abrams
12,JULIA DANIELS
13,MIA RITTER
14,Mira Hall
18,Julia Sauerhaft
22,COLLEEN MOSER
25,CLAIRE BOEKE
27,Eva Metz
36,Talora Martin
48,Linnea VanPilsum-Bloom
55,MARISSA YETTER
57,Kirsten Nelson
80,Bethany Leedy
b,r,e,a,k
St Olaf (B),8
0,SAMANTHA RUDE
0,VALKYRIA BAYER
0,ANNABEL ANSEL
0,MACKENZIE TOHER
0,LILY ANSEL
0,Sara Swenson
0,KELSEY OKUNO
0,Madeline Haakenson
0,LAURA NEWTON
0,EMMA SHANAHAN
0,MARI HOUGEN-EITZMAN
2,Lauren Ostrem
10,Arielle Axelrod
11,ELLEN MESNIK
13,Hayley Madland
21,Amy Erlandson
25,Elizabeth Izaguirre
27,Allison Herreid
28,Madison Okuno
36,HANNAH WHITE
49,Hannah Gelle
77,Mary McManis
b,r,e,a,k
Lawrence,9
01,DANI GLASS
04,Lauren Armstrong
06,Moemi Mizuno
09,ROSEMARY TRAYLOR
10,Alice Jamison
11,Loraina Stinson
12,Yoko Suzuki
13,CAMERON WETHERN
18,REBECCA DYKES
19,Michelle Johnson
22,Cathryn Wood
23,Shasta Tresan
29,Elaine Perret-Goluboff
32,TAHNEE MARQUARDT
88,SHEA LOVE
b,r,e,a,k
Gustavus Adolphus,12
0,MARY PATTERSON
0,Ashley Perish
0,Herchran Singh
0,SASKIA RAETHER
0,Kelsey Skjerping
0,CAITLIN SKVORC
0,KYRA WICKLUND
0,Anna Nelson
0,JESSICA TIMMERMAN
4,Brianna Furey
b,r,e,a,k
St Benedict,2
0,LISA KNAPEK
0,SARAH SCHNEIDER
0,RACHEL KILEY
0,JACQUELINE LISKA
0,Katelyn Zurn
0,BETHANI SIDLA
0,SIRI BERG-MOBERG
0,Katarina Wesche
0,LEAH KALGREN
0,MAGGIE MCGRAW
0,Alyssa Hoppe
0,KELSEY JACOBSON
0,Alison Dudek
4,SARA BRUMMER
7,Genavieve Lawler
13,Morgan Potter
17,KAYLEE MATHEWS
17,Hannah Zobitz
21,Elizabeth Schneider
36,Lexi Bernstein
52,Erynn Schroeder
b,r,e,a,k
St Olaf,3
1,JANNA JANSEN
2,Lauren Hagen
4,Tanya Natwick
5,Marika Lundeberg
9,Callyssa Ozzello
10,Beret Amundson
12,Alison Schmitz
13,LAUREN HALAC
14,STEPHANIE VAN DYKE
16,Emma Keiski
17,Grace Freeman
18,Emily Verticchio
19,AUBREY TYLER
21,KIRSTEN WHITE
22,Emilia Lewis
33,Martha (Mattie) Melin
35,ABBY WHITE
47,Laurel Oswald
55,BRITT LETCHER
77,CATE CAVALIER
b,r,e,a,k
Luther,6
03,Olivia Brooks
04,LIBBY LOGSDEN
06,Hannah Garry
07,Lisel Caldwell
08,Jocelyn Beleutz
09,CALYSTA RICE
10,Natalie Auer
