Boston Invitational,Club - Women ,21,6,2014
https://play.usaultimate.org/events/Boston-Invitational/schedule/Women/Club-Women/
Brute Squad,1
00,VICTORIA MORALES
00,Nicole Welch
00,Kate Patterson
b,r,e,a,k
QUB,3
3,MELYSSA VACHON
4,MARIE-EVE BERGERON
5,Marie Tremblay-Paradis
9,MARIANNE ROBERGE
10,ALEXANDRA PICARD
15,FLORENCE BOUCHARD
16,Marie-Ève Beauchemin
17,Maude Gagne
18,Helene Paradis
19,PAULA Lester
20,Kat Pohran
21,MARIANNE PILON
23,KATE BEAULIEU
29,ANNE BISSON
30,STEPHANIE LAVOIE
33,Mélissa Auger
72,ALEXANDRA BEAULIEU
79,MARIE-CHRISTINE GUAY
92,Vivianne Fortin
96,Jessica Circe
b,r,e,a,k
Pop,6
0,Anna Reed
0,GRACIELA QUINTANA
0,Ahna Weeks
0,MELISSA LaFrance
0,Biz Cook
0,Elise Rasmussen
0,Bridget Daniels
0,Sarah Weeks
0,Elisabeth Biehl
0,Rebecca Enders
0,CAREY HERT
0,Alyson Gagner
0,Rachel Gage
0,LUCIA CHILDS-WALKER
0,Megan Molteni
7,Kristen Schultz
7,Melissa (Missy) Davey
7,Sanna Beek
12,Robin Kunze
17,Kristina Golling
44,KAITLIN BRUNIK
b,r,e,a,k
Vice,14
5,Hannah Calkins
6,Julia Habbert
9,Kayla Huddell
02,Chelsea Mower
07,Sophia Vargas
10,Judith Garber
11,Melissa Ellis
12,Nicole Canning
16,CARISSA HUANG
17,Shirlee Wohl
18,JESSIE BELFER
23,Lizzie Jones
24,Jacqueline Willwerth
26,ROSE O'CONNELL-MARION
33,Judy Arnobit
39,ELISE GROVER
48,Lauren Kraemer
64,Anna Blasiak
73,Sydney Dobkin
77,Monica Hsiue
81,Lisa Liu
93,Kate Trenerry
99,Amanda Karakoudas
b,r,e,a,k
Lotus,11
00,KRISTIE GAGNON
00,VIKI NGUYEN
00,Alyson Douglas
00,Jane Yu
00,Jennifer Hau
00,Kimberley Chau
00,Annie Chen
00,Vaylen Petrella
03,Farra Kurniawan
04,REBECCA CHANG
05,Hanna Jones-Eriksson
07,Agnes Chu
08,HAZEL TENEFRANCIA
11,JULIA COTTLE
13,Emma Currie
25,Nadine Steenhoek
28,EDITH CHAN
58,Kaity Williams
77,Sarah Bates
b,r,e,a,k
BENT,4
1,Alexi Zalk
2,Brittany Kaplan
5,Katherine Cole
7,Elizabeth Middleton
11,Melissa Kan
12,Rebekah Souder-Russo
13,Rebecca Tucker
14,Kerry Beyrer
16,Emily Cho
19,Megan Randall
20,Martha Gregory
21,Cara Brown
22,Anna Membrino
27,Akina Younge
31,Lauren Doyle
37,Katrina Krasnansky
41,Katie Talay
47,Anne Silver
66,Jackie Wang
71,Cassandra Wong
77,Minerva Muzquiz
82,Sophia Hulbert
89,Kristina Chambers
99,Kara Neaton
b,r,e,a,k
Nova,5
0,RACHEL ROBICHAUD
1,Marikha Nguyen
04,Suzanne Wavroch
11,VERONIQUE RIOPEL
12,KELLY CARBONNEAU
13,Claudie Turcotte
14,Marie Genest
16,Corine Masse
17,FREDERIQUE DESBIENS BLAIS
19,VERONIQUE CORBEIL
21,EMILIE ST-PIERRE
22,AUDREY ST-ARNAUD
23,Constance Rancourt
24,Sandra Williams
27,Melanie Prescott-Gagnon
31,CATHERINE VIAU
32,COURTNEY WHITE
40,Jacqueline Feil
41,Kimberly Morin Coulombe
44,Gabrielle Germain-Tremblay
52,Elizabeth Limoges Bourgault
76,Allison Yum
87,Shaunagh Howard
b,r,e,a,k
Backhanded,13
01,Emily McAfee
04,Julia Longinotti
06,Courtney Greenley
08,Bridget Gallagher
09,Susanna Jivotovski
10,Wei Gao
11,Sarah Buxbaum
13,Echo Presgraves
14,CALYND GEE
16,Elizabeth Gross
18,Courtney Greene
20,Kristina Humm
22,Zara Cadoux
23,Sarah Lord
31,Amritha Mallikarjun
33,Catherine Reeves
47,Marlena Luhr
77,Marlie Somers
88,ALEXIS-CLAIR ROEHRICH
94,Eugenia Romantseva
99,LAURA CAMARATA
b,r,e,a,k
Storm,12
2,EMILIE MERCIER
3,NATACHA DAVID
4,Melanie Aube
6,pascale chatigny
8,Alexandra Abboud
11,LAUREN HUNT
12,Joelle Pion-Massicotte
14,Valerie Plante
19,Gabrielle Ouellet
22,JUDITH LAVOIE
23,Alexandra Paille
24,Melissa Poulin-Cadovius
27,Nyna Prevost
28,Gabrielle Beaudoin
29,JESSICA GENNAOUI
30,Marie-Andrée Pambrun
32,Elisabeth Poirier-Defoy
47,DAPHNï¿½E TOULOUMIS
74,DEBBIE CHAREST
82,Isabelle Toutant
84,Catherine Gadbois
88,MARIE-MICHLE BLANGER-TIMOTHY
b,r,e,a,k
Baywatch,17
0,Jacqueline Oakes
0,KATHLEEN BOYLE
0,SARA ZUBA
0,Emily Bonazelli
0,Cory Salé
0,Liv Erhard
0,Marissa Aldieri
0,Adriana Garcia
0,Erin O'Neill
0,Jane Manby
0,Ariana Pike
0,Jenna Forman
0,SARAH FLINTGRUBER
0,Lorien Body
0,Cassondra Hunter
0,Shelby Burnett
0,Jennifer Sanfilippo
7,Lisa Silberkleit
05,Jennifer Gobin
11,Kayla Olson
12,DIANE PACINI
13,Sterling Morrone
15,Elizabeth Meiman
21,Molly McCauley
27,KATHRYN MATASAVAGE
28,Sonya Haupt
77,Maggie Emerick
b,r,e,a,k
Seacoast,21
0,Amana Vander-Heyden
0,AUDREY PHILLIPS
0,Andrea Parise
0,Grace Cardarelli
0,Laura Birnbaum
0,MONICA DURHAM
0,Lydia McLaughlin
0,Mary Offutt
0,Emma Notini
0,Kendall Sebastian
4,Sharon Harper
9,Katherine Dennis
15,BLAIR BAILEY
21,Hannah Smalley
27,Taylor Simpson
44,Bhavatarini Carr
b,r,e,a,k
Trouble in Paradise,20
0,Kathryn Peake
0,CLARE HORAN
0,REBECCA SCHNEYER
0,Maeve O'Sullivan
0,Isabella Parlato
0,MEG KIRSCH
0,DREW COLMAN
0,ELENA BETKE-BRUNSWICK
0,Clarissa Lyons
0,Corinna Keeler
0,HEIDI RUTSCHOW
0,EVA BROWNE
0,CHRISTINE GRUMMON
0,Anna Luberoff
b,r,e,a,k
Boomslang,24
0,Alyssa Starrantino
0,Kelsey Rey
0,EMILY CLAGHORN
0,Anna Muller
0,DANIELLE PALUMBO
0,Kaitlyn McLellan
0,Torrina Adams
0,MARY MCGOVERN
0,Briana Chanowitz
0,Lee Bashant
0,Kaitlyn Shear
0,MARGARET DUBOWSKY
0,MARIN RILEY
0,Megan Giamei
11,Hana Suhail
17,Christina Pacella
b,r,e,a,k
Roc Paper Scissors,22
00,MADELINE LEAHY
00,Nina Fogel
00,MARLENA VERA-SCHOCKNER
00,Crystal Alton
02,Emily Wyckoff
03,Noelle Evans
07,Patricia Santelli
11,Briana Newman
15,Sarah Koopman
16,Heather Cline
18,Caitlin Richard
19,AMY KEECH
22,Kelsey Scanlon
24,Tanya Beiswenger
25,Sarah Deibel
27,AMY MURRAY
28,Angela Dana
30,Jean Huang
32,LAUREN WILLIAMS
51,Adrienne Dykeman
56,EMILY WILSON
b,r,e,a,k
Brooklyn Book Club,19
7,Luisa Maria Neves
00,MAYA PERRY
00,Cecilia Winter
00,Kysa McSky
00,Karina Ray
00,Michelle Tao
00,Anna Lieberman
00,Dominique Erly
00,VERONICA SO
00,REBECCA CHIN
00,Judith Mitchell
00,Jody Karol
00,Sarah McNabb
00,Kylie Sale
08,GRACE CANLAS
09,Larissa Wohl
10,EMMANUELLE HUMBLET
16,Rebecca Gibson
17,Julie Reichling
21,ROSE COMADURAN
22,Sasinya Scott
28,Tracy Van Dyk
39,Jeannine Opie
b,r,e,a,k
Selección Colombia U17 Girls,18
02,Maria José Torres
04,Diana  Cárdenas
08,Litzy  Melo
12,Maria  Rodríguez
16,Heidy  Maldonado
17,Jessica Alejandra Campuzano
18,Valentina Santa
21,Sara Cuartas
25,Sara González
29,Manuela Vallejo
30,Carolina Jiménez
36,Valentina Palacio
41,Natalia Melo
78,Ana Alvarez
80,Maria  Correa
88,Alejandra  Leal
95,Ana  Zea
96,Laura Cristina Pineda
97,Daniela  Hernández
b,r,e,a,k
VETO,23
0,Katharine Lindquist
0,LAUREN HENDRICKS
0,DEVON DAVIS
0,Katie Judd
0,Samantha Ellerbeck
0,Laura Valtin
0,LAUREN HOY
0,CINDY ZHENG
0,KATIE VAUGHAN
0,KATHERINE THOMPSON
0,CAITLIN  RUPPEL
0,Tal Kopan
13,Diana Soteropoulos
44,Brendan Thompson
45,Stephanie Kriston
b,r,e,a,k
s,t,a,g,e,s
pools,Elite Pool
pool,Pool A
Brute Squad,Vintage,15,5,"06/21/2014, 09:00",Pool A
Godiva,HOPE,15,1,"06/21/2014, 09:00",Pool A
Brute Squad,HOPE,15,2,"06/21/2014, 11:00",Pool A
Godiva,Vintage,10,15,"06/21/2014, 11:00",Pool A
Brute Squad,Godiva,15,6,"06/21/2014, 13:00",Pool A
Vintage,HOPE,15,2,"06/21/2014, 13:00",Pool A
pool,Pool B
Capitals,Nice Bristols,15,6,"06/21/2014, 09:00",Pool B
Green Means Go,Swagger,15,7,"06/21/2014, 09:00",Pool B
Capitals,Swagger,15,4,"06/21/2014, 11:00",Pool B
Green Means Go,Nice Bristols,15,5,"06/21/2014, 11:00",Pool B
Capitals,Green Means Go,15,11,"06/21/2014, 15:00",Pool B
Nice Bristols,Swagger,15,7,"06/21/2014, 15:00",Pool B
pool,Pool C
QUB,Lotus,15,1,"06/21/2014, 09:00",Pool C
Pop,Vice,15,4,"06/21/2014, 09:00",Pool C
QUB,Vice,15,2,"06/21/2014, 11:00",Pool C
Pop,Lotus,15,5,"06/21/2014, 11:00",Pool C
QUB,Pop,15,5,"06/21/2014, 13:00",Pool C
Lotus,Vice,5,15,"06/21/2014, 13:00",Pool C
pool,Pool D
BENT,Storm,15,2,"06/21/2014, 09:00",Pool D
Nova,Backhanded,15,3,"06/21/2014, 09:00",Pool D
BENT,Backhanded,15,4,"06/21/2014, 11:00",Pool D
Nova,Storm,15,4,"06/21/2014, 11:00",Pool D
BENT,Nova,13,11,"06/21/2014, 15:00",Pool D
Storm,Backhanded,12,15,"06/21/2014, 15:00",Pool D
b,r,e,a,k
clusters,Elite 1 v 1
cluster,Elite 1 v 1
Brute Squad,QUB,9,15,"06/21/2014, 17:00",
Capitals,BENT,10,15,"06/21/2014, 17:00",
b,r,e,a,k
clusters,Elite 2 v 3
cluster,Elite 2 v 3
Vintage,Vice,15,11,"06/21/2014, 17:00",
Green Means Go,Backhanded,15,7,"06/21/2014, 17:00",
Pop,Godiva,15,10,"06/21/2014, 17:00",
Nova,Nice Bristols,10,15,"06/21/2014, 17:00",
b,r,e,a,k
pools,Easterns Pool
pool,Pool E
Baywatch,Seacoast,12,11,"06/21/2014, 11:00",Pool E
Trouble in Paradise,Boomslang,15,1,"06/21/2014, 11:00",Pool E
Baywatch,Boomslang,15,2,"06/21/2014, 13:00",Pool E
Trouble in Paradise,Seacoast,9,15,"06/21/2014, 13:00",Pool E
Baywatch,Trouble in Paradise,15,7,"06/21/2014, 15:00",Pool E
Seacoast,Boomslang,15,5,"06/21/2014, 15:00",Pool E
pool,Pool F
Selección Colombia U17 Girls,Roc Paper Scissors,7,15,"06/21/2014, 09:00",Pool F
Brooklyn Book Club,VETO,13,9,"06/21/2014, 09:00",Pool F
Selección Colombia U17 Girls,VETO,12,10,"06/21/2014, 13:00",Pool F
Brooklyn Book Club,Roc Paper Scissors,14,12,"06/21/2014, 13:00",Pool F
Selección Colombia U17 Girls,Brooklyn Book Club,10,9,"06/21/2014, 15:00",Pool F
Roc Paper Scissors,VETO,13,5,"06/21/2014, 15:00",Pool F
b,r,e,a,k
clusters,Elite 4 v Easterns 1/2
cluster,Elite 4 v Easterns 1/2
HOPE,Seacoast,7,14,"06/21/2014, 17:00",
Swagger,Brooklyn Book Club,15,8,"06/21/2014, 17:00",
Lotus,Baywatch,7,14,"06/21/2014, 17:00",
Storm,Roc Paper Scissors,15,9,"06/21/2014, 17:00",
b,r,e,a,k
clusters,Easters 3 v 4
cluster,Easters 3 v 4
Trouble in Paradise,VETO,11,2,"06/21/2014, 17:00",
Selección Colombia U17 Girls,Boomslang,15,3,"06/21/2014, 17:00",
b,r,e,a,k
brackets,Tier 1
bracket,Tier 1
QUB,Brute Squad,11,15,"06/22/2014, 15:00",Tier 1
QUB,Capitals,15,11,"06/22/2014, 13:00",Round Name
Brute Squad,BENT,15,5,"06/22/2014, 13:00",Round Name
QUB,Nice Bristols,15,3,"06/22/2014, 09:00",Round Name
Capitals,Vintage,15,14,"06/22/2014, 09:00",Round Name
Green Means Go,Brute Squad,6,15,"06/22/2014, 09:00",Round Name
Pop,BENT,7,15,"06/22/2014, 09:00",Round Name
b,r,e,a,k
brackets,Tier 2
bracket,Tier 2
Nova,Backhanded,1,0,"06/22/2014, 04:00",Tier 2
Vice,Nova,6,15,"06/22/2014, 04:00",Round Name
Godiva,Backhanded,10,15,"06/22/2014, 04:00",Round Name
Vice,Baywatch,14,10,"06/22/2014, 04:00",Round Name
Nova,Seacoast,15,1,"06/22/2014, 04:00",Round Name
Godiva,Storm,15,5,"06/22/2014, 04:00",Round Name
Swagger,Backhanded,6,15,"06/22/2014, 04:00",Round Name
b,r,e,a,k
brackets,Tier 3
bracket,Tier 3
Roc Paper Scissors,Selección Colombia U17 Girls,8,10,"06/22/2014, 04:00",Tier 3
Roc Paper Scissors,Trouble in Paradise,14,10,"06/22/2014, 04:00",Round Name
Selección Colombia U17 Girls,HOPE,8,7,"06/22/2014, 04:00",Round Name
Roc Paper Scissors,Boomslang,15,2,"06/22/2014, 04:00",Round Name
Trouble in Paradise,Brooklyn Book Club,15,14,"06/22/2014, 04:00",Round Name
Selección Colombia U17 Girls,Lotus,9,8,"06/22/2014, 04:00",Round Name
VETO,HOPE,7,14,"06/22/2014, 04:00",Round Name
b,r,e,a,k
brackets,Consolation
bracket,Tier 1 Consolation
Vintage,Pop,12,13,"06/22/2014, 04:00",Tier 1 Consolation
Nice Bristols,Vintage,12,15,"06/22/2014, 04:00",Round Name
Green Means Go,Pop,12,14,"06/22/2014, 04:00",Round Name
bracket,Tier 2 Consolation
Seacoast,Storm,4,13,"06/22/2014, 04:00",Tier 2 Consolation
Baywatch,Seacoast,8,11,"06/22/2014, 04:00",Round Name
Storm,Swagger,15,5,"06/22/2014, 04:00",Round Name
bracket,Tier 3 Consolation
Brooklyn Book Club,Lotus,0,0,"06/22/2014, 04:00",Tier 3 Consolation finals
Brooklyn Book Club,Boomslang,15,3,"06/22/2014, 04:00",Round Name
Lotus,VETO,13,3,"06/22/2014, 04:00",Round Name
bracket,Tier 3 Consolation X
Trouble in Paradise,HOPE,11,14,"06/22/2014, 04:00",Tier 3 Consolation X
bracket,Tier 1 3rd Place
Capitals,BENT,15,13,"06/22/2014, 04:00",Tier 1 3rd Place
bracket,Tier 1 7th Place
Nice Bristols,Green Means Go,7,15,"06/22/2014, 04:00",Tier 1 7th Place
bracket,Tier 2 Consolation X
Baywatch,Swagger,13,3,"06/22/2014, 04:00",Tier 2 Consolation X
bracket,Tier 2 11th Place
Vice,Godiva,1,0,"06/22/2014, 04:00",Finals
b,r,e,a,k
