Easterns 2019 (Men) ,College - Men ,30,3,2019
North Carolina
01,Jonathan Su
02,Liam Searles-Bohs
03,Seth Lee
04,Suraj Madiraju
05,Andrew Li
07,Jesse Kovacs
09,Colin Smith
10,Marcus Rovner
11,Taek Lee
12,Elijah Long
13,Daniel Fan
16,Anders Juengst
17,Wesley Britt
19,Ted Randby
20,Thomas Williams
21,Matt Gouchoe-Hanas
23,Walker Matthews
24,Alexander Davis
25,David Voychuk
27,Christopher Humphrey
28,John Watters
40,Samuel Lee
42,Jeremy Vlacancich
76,Chathan Driehuys
80,John McDonnell
85,Andrew Mouw
97,Kai Marcus
b,r,e,a,k
Georgia
 ,Drew Di Francesco
 ,Jared Bennett
 ,Luke Hamilton
 ,Tyler Butterfield
 ,Tyler Randall
0,Ryan Dollar
0,Sebastian Di Francesco
0,Brandon Li
11,Matthew Cook
12,Conner Stoll
13,Coleman Benedict
13,Miles Griffin
16,Hunter Cutts
17,Ben Gladstone
19,Collin Cassidy
21,Coleman Tappero
22,Jon Ross Ingley
23,John Roorbach
24,Patrick Trent
27,Hayden Austin-Knab
28,Mack Hodges
29,Mason Cary
35,Travis Kellogg
41,Theodore Sifnaios
42,Jason Jones
44,Ryan Hill
55,Jeremiah Adeola
60,David William Petmecky
b,r,e,a,k
Carleton College-CUT
0,Chris Padilla
02,Michael Walsh
03,Tony Ngo
05,Noah Hanson
06,Edwin Driver
10,Elias Levey-Swain
11,Harrison Wolff Landau
12,Tim Schoch
13,Benjamin Preiss
14,Dillon Lanier
15,Luke Webb
19,Stanley Birdsong
21,Ethan Bloodworth
22,Austin Baxter
23,Alexander Kucich
24,Noah Cohen
25,Justin Washington
32,Andrew Roy
53,David O'Dea
67,Elijah Babcock
81,Eric Wright
84,Liam Holloway-Bidwell
90,Jared Kannel
93,Joe White
b,r,e,a,k
Harvard
 ,Zachary Dietz
0,Ray Jiang
0,Ryan Plunkett
0,Shelly Tsirulik
0,Victor Qin
0,William Hartog
0,William Strang
0,William Quan
0,Adam Park
0,Alexander Curreri
0,Ashwin Krishna
0,Bryn Huxley-Reicher
0,Cameron Reaves
0,Christopher Haley
0,Drew Edwards
0,Eliot Fenton
0,Gant Player
0,Jack Deschler
0,James Wolfe
0,James Conant
0,Jordan Lee
0,Kaishu Mason
0,Keiran Carpen
0,Mikel  Davies
24,Pablo Reimers
46,Eric Chin
b,r,e,a,k
Virginia Tech
 ,Colin Dunn
 ,Henry Primavera
 ,Marc Lasorsa
 ,Michael Bopp
 ,Owen  Wright
 ,Ryan Rossum
0,David Slade
10,Adam Manes
12,Kyle Flynn
13,David van Pelt
14,Daniel Sablosky
16,Evan McLean
17,Colum Bergeron
18,Sam Winkeler
19,Ian Connerney
23,Jon Tiernan
25,Matthew Beaudet
34,Tommy Cianciolo
39,Zachary Bogorad
42,Adam Norrbom
43,Joe Freund
51,Chris Mascis
71,Jared Cooper
83,Aaron Arslan
90,Michael Snead
94,Matthew Malito
b,r,e,a,k
Brown
 ,Dylan Villeneuve
 ,Griffin Kao
 ,Jackson de Campos
 ,Ken Noh
 ,Nathaniel Dick
0,Talon Johnson
0,Martin Trouilloud
0,Eli Standard
0,Daniel Cody
10,Bryan Xian
12,Mac Hecht
13,Alex Liu
15,Azeez Adeyemi
16,Jack Facey
18,Nicholas Plotkin
19,Solomon Rueschemeyer-Bailey
22,Asher Lehrer-Small
25,Benjamin Toruño
29,Benjamin Attal
32,Michael Chen
34,John Randolph
36,Henry Laseter
b,r,e,a,k
Maryland
0,Aaron Zheng
0,Adam Weiss
0,Adam Ehrenberg
0,Ari Cacopardo
0,Austin Chau
0,Brandon Yao
0,Colin McLaughlin
0,Daniel Friedman-Brown
0,Drew Herring
0,Eric Greenlee
0,Ethan Tsirulik
0,Grant Simons
0,Jack Hermann
0,Jacob  Sheedy
0,Jeremy Hess
0,Jeremy Knopf
0,Jimmy Alderisio
0,Joel Maiman
0,Justin Argauer
0,Luke Pascale
0,Mason Banner
0,Matthew Rohrbaugh
0,Matthew Joy
0,Michael He
0,Paul Lafleur
0,Rudra Menon
0,Ryan Low
0,Sam Klueter
0,Stephen Lafleur
0,Theodore Kerr
15,William Xu
16,John Walden
b,r,e,a,k
Auburn
