North Central D-I College Women's Regionals,College - Women ,26,4,2025
Des Moines,IA,2025-04-26,2025-04-27
https://play.usaultimate.org/events/North-Central-D-I-College-Womens-Regionals-2025/schedule/Women/CollegeWomen/
Carleton College,1
teamInfo,Syzygy,"Northfield, Minnesota",http://carletonsyzygy.weebly.com,https://www.facebook.com/Syzygy-Carleton-Womens-Ultimate-15998745997/,https://twitter.com/SyzygyUltimate
00,Elle Christakos
02,Melba Henley
03,Florence Basile
04,Hannah Hackenmueller
05,Eliza Barton
06,Audrey Parrott
07,Naomi Fina
08,Jing Jing Munson
09,Clara Gale
10,Kyliah Mcroy
11,Opal Burruss
12,Matilda Pro
13,Shanti Chier
15,Zoe McDaniel
17,Chagall Gelfand
19,Mimi Kniser
22,Pilar Abele
24,Samantha Merritt
25,Eva Fischer
27,Nomi Zeidenberg
37,Audrey Goeddeke
49,Madeline Kallin
88,Rebecca Marshall
93,Kelly Hsu
98,Mia Beeman-Weber
b,r,e,a,k
Iowa State,5
teamInfo,Woman Scorned,"Ames, Iowa",,https://www.facebook.com/pages/Woman-Scorned-Ultimate/245315626189,https://twitter.com/ISUWomanScorned
01,Lauren Parker
03,Claire Breuer
06,Trinity Gygi
07,Anna Werner
12,Rachel Leholm
13,Mia Jones
14,Karalyn Buetow
15,Elle Stewart
16,Kayla Frickenstein
20,Josephine Crow
22,Hope Kading
23,Ellie Wilkes
24,Harper Danielson
26,Emma Haynes
30,Jennifer Hua
31,Morgan Meaney
34,Kelly Hannon
35,McKenna Felton
47,Abigail Minor
48,Savannah Peterson
61,Alijah Hardy
63,Josie Nichols
71,Lauren Rogers
77,Ally Frischmann
96,Kaitlyn Gehrels
99,Eliza Barnum
b,r,e,a,k
Minnesota (B),10
teamInfo,Minnesota B,"Minneapolis, Minnesota",https://umnwomensultimate.weebly.com/,,
coaches,Shannon Hayes
00,Abra Arora
00,Allie Meyer
00,Anna Poi
00,Calla Massari
00,Danica Matten
00,Greta Lane
00,Helena Squires Mosher
00,Isabelle Bialek
00,Kseniya Matusevich
00,Lilja Anderson
00,Louise Ramberg
00,Mary Musolf
00,Michon Harju
00,Molly Hennelly
00,Samantha Coyer
b,r,e,a,k
Wisconsin,3
teamInfo,Bella Donna,"Madison, Wisconsin",http://www.belladonnaatropa.wordpress.com,,https://www.twitter.com/bdultimate
coaches,Nathan Kleinhans,Rachael Romaniak,Rose Glinka
00,Ellie Sanders
02,Hannah Nygard
03,Elizabeth Innes
04,Eva Eckel
05,Lexi  Menendez 
06,Althea Lasseter
07,Megan Timm
10,Abigail O'Callaghan
12,Sydney French
13,Preet Talwar
14,Madison Gatchell
15,Annie Dreyfuss
16,Lulu Lee
17,Reilly Wagner
20,Josie Mackenthun
21,Ella Sarles
22,Moriya Gelfenbein
24,Grace Bao
25,Nora Meyer
26,Genevieve  Dockry 
28,Grace Allas
29,Gabriela Stark-Torrentera 
33,Gina Owen
50,Mara Glinberg
82,Annie Chalnick
b,r,e,a,k
Marquette,7
teamInfo,Moxie,"Milwaukee, Wisconsin",https://marquette.presence.io/organization/womens-club-ultimate-frisbee,,@MoxieUltimate
00,Finwe Wiedenhoeft
00,Rhea Arora
03,Julia Batenhorst
04,Claire Baxendale
05,Rachel Moore
07,Madi Iwanicki
11,Josephine Strauss
12,Kaylin Weber
13,Taylor Jacobsen
