2017 Florida Women's Sectionals,Club - Women ,16,9,2017
fiasco
 ,Casey Burrows
 ,Catherine Linton
 ,GABRIELA SEGNINI
 ,Lian Ortner
 ,Stacy Werse
0,Victoria Varela
11,Andrea Jacoski
12,Larissa Ferreira
13,Natalia Figueroa
14,Megan Bock
17,Megan Reeves
19,Prahasi Kacham
20,Lizzie Carsello
21,RIE TAKANO
23,Alissa Farina
27,Jenna Flemons
30,Sofia Whittaker
34,Courtney Read
42,Megan Grande
44,Rica Patel
47,ALEXANDRA HILEY
66,Darly Kittle
85,Rachael Thompson
91,sophy salsburg
99,Gabby Sehres
b,r,e,a,k
Tabby Rosa
 ,Alexis Brantly
0,Chloe Baldino
0,Courtney Testa
0,Danielle Cordes
0,Diana Elsner
0,Erin Goding
0,Gabrielle  Krajniak
0,Harley Peters
0,Jackie Borkowski
0,Lauren Brooker
0,Lien Nguyen
0,Lindsi Allman
0,Lucy Berman
0,Nicole Feldman
0,Reba Havis
0,Sarah Cabrera
0,Shayna Brock
0,SKYLAR SWORDS
0,Sonya (Sunny) Harris
0,Stacie Coleman
0,Alexa Wood
14,Lauren Quiroga
19,Teal Dabney
21,Elena Rubino
b,r,e,a,k
fiasco,Tabby Rosa,10,8,"09/16/2017, 13:00"
