Smoky Mountain Invite 2022,College - Men ,5,3,2022
Knoxville,TN,2022-03-05,2022-03-06
https://play.usaultimate.org/events/Smoky-Mountain-Invite-2022/schedule/Men/CollegeMen/
Massachusetts,8
0,Joshua Young
0,Kaiwen Song
0,Kevin Shen
0,Koushik Thiyagarajan
0,Luke Pascale
0,Matvey Stepanov
0,Michael He
0,Michael Reeve
0,Miles Grovic
0,Ryan Low
0,Sam Klueter
0,Samar Seth
0,Theodore Kerr
0,Thomas Maloney
0,Vincent Zhong
b,r,e,a,k
Georgia,2
teamInfo,Jojah,"Athens, Georgia",https://jojahultimatefrisbee.wordpress.com/,https://www.facebook.com/JojahUltimate,https://twitter.com/JojahUltimate
coaches,Elizabeth Leon,Sam Batson
 ,Aidan Downey
 ,Drew Di Francesco
 ,Jared Bennett
0,Jeremy Sanders
0,Matthew Fazzalaro
0,Isaac Huntington
0,Jack Stephenson
0,Jack Krugler
0,Jacob Peach
0,Jacob Croskey
0,Jake Powell
0,Adam Bell
0,Adam Miller
0,Carter Neuman
0,Carter Rathur
0,Cole Chanler
0,Cole Krucke
0,Matthew Davidorf
0,Ryan Flick
0,Sam Rose
0,Zach Brennan
11,Matthew Cook
21,Coleman Tappero
27,Hayden Austin-Knab
31,Owen Mork
44,Ryan Hill
b,r,e,a,k
Brown,3
teamInfo,Brownian Motion,"Providence, Rhode Island",http://www.brown.edu/Athletics/Mens_Ultimate/,https://www.facebook.com/brownultimatefrisbee,https://twitter.com/BMoUltimate
coaches,James Smart
 ,Dylan Villeneuve
 ,Jackson de Campos
0,Elliott Rosenberg
0,Andy Burris
0,Caleb Moran
0,Cameron Curney
0,Kaleb Zuckerman
0,Luca Duclos-Orsello
0,Matias Lee
0,Morgann Thain
0,Noah Ball-Burack
0,Oscar Low
0,Patrick Connor
0,Zachary Kaufman
02,Cal Nightingale
04,William Steinfeld
07,Leo Gordon
22,Martin Trouilloud
24,Jacques Nissen
34,John Randolph
68,Talon Johnson
b,r,e,a,k
Texas,6
teamInfo,TUFF,"Austin, Texas",https://texasultimatefrisbee.weebly.com/,https://www.facebook.com/TexasUltimate,https://twitter.com/texas__tuff/
coaches,Calvin Lin
 ,Calvin Nguyen
 ,Christopher Layden
0,Christopher Cassella
0,Brandon Lemens
0,Jacob Radack
0,Michael Stinger
0,Noah Powell
0,Peter Ngo
0,Ryan Reinhart
01,Kolbe Bauer
02,Saaketh Palchuru
03,Aaron Barcio
06,Jacob Sames
14,Cade White
25,John Clyde
35,Matt Chambers
36,Aly Hirani
71,Zachary Slayton
73,Gavin Babbitt
81,Jake Worthington
b,r,e,a,k
Ohio State,11
teamInfo,Leadbelly,"Columbus, Ohio",,https://www.facebook.com/LeadbellyUltimate,https://twitter.com/pbultimate
01,Max Scheetz
02,David Snead
04,Joe Spofforth
09,Michael Kopechek
10,Noah Krumme
13,Maxwell Devine
15,Ben Haywood
16,Anthony Sanderell
18,Axel Agami Contreras
19,Avery Gleeson
20,Andrew Osborn
21,Alex Rudy
22,Eric Binder
23,Ryan DeGeeter
24,Tanion Misawayee
27,David Braden
28,Patrick Diehl
30,Trevor Jones
39,Christopher Arevalo
43,Tyler McCarthy
49,Logan Frey
50,Matt Nuoffer
55,Eric Coglianese
78,Aidan Stevens
93,Peter Zhang
99,Alex Warrington
b,r,e,a,k
Tennessee,14
teamInfo,Tennessee,"Knoxville, Tennessee",http://web.utk.edu/~ultimate/,http://facebook.com/TennUltimateM/,https://twitter.com/TennUltimateM
0,Colin Hatt
0,Elijah Greene
0,Garrett Chandler
0,Hudson Dicarlo
0,John Ransburgh
0,Jordan Rose
0,Kyle Dolwick
0,Mark Seaman
0,Nathanael Parsons
0,Nilai Sheth
0,Samuel Good
0,William Fleming
b,r,e,a,k
Colorado,4
teamInfo,Mamabird,"Boulder, Colorado",http://www.mamabird.com/,https://www.facebook.com/University-of-Colorado-Mamabird-361160030582581/?fref=ts,@CUMamabird
 ,Atkin Arnstein
 ,Aylen Learned
 ,Calvin Stoughton
 ,Daniel Landesman
 ,Saeed Semrin
0,Omar  Semrin
0,Owen Wolford
0,Rishi Assar
0,Benton Shevlin
0,Dexter Luecke
0,Collin Ruprecht
0,Levi Tapper
0,Max Van Sickle
0,Axel Hartzog
0,Alex Atkins
0,Alex Borinstein
0,Aston Horton
07,Seth Wells
17,Nathan Buchholz
20,Jace Pivonka
21,Jason Otsuki
22,Thomas Brewster
25,Conor Tabor
33,Benjamin Harris
44,Cole Besser
83,Walt Johnson
b,r,e,a,k
North Carolina State,12
teamInfo,NC State Alpha,"Raleigh, North Carolina",,https://www.facebook.com/NCSUalpha/,https://twitter.com/ncsualpha
coaches,Kiron Allen
0,Alexander Lerner
0,Alexander Tayyeb
0,Allen MacMillan
0,Ben Hollrah
0,Blake Stratton
0,Brennan Kramling
0,Chris Cole
0,Christopher Nelson
0,Daniel Ferriter
0,Dylan Hawkins
0,Feliks Ciesielski
0,Hiatt von Alten
0,Isaac King
0,Jacob Green 
0,Jacob Levine
0,John Bradley
0,Justin-Cooper Williams
0,Matthew Klas
0,Matti Lee
0,Nathan Khot
0,Nico Field
0,Phillip Sellers
0,Robert McAllister
0,Sean Wiles
0,Seiji Kakefuda
0,Suhas Madiraju
0,Will Scudder
0,Zac Kuelz
17,John Laney
21,Trevor Lynch
29,Paul James
b,r,e,a,k
Minnesota,5
teamInfo,Grey Duck,"Minneapolis, Minnesota",http://mngreyduck.weebly.com/,https://www.facebook.com/MNGreyDuck,@1Duck1Love
00,A.J. Larson
00,Alex Tsvetkov
00,Andrew Barnard
00,Anthony Jirele
00,Austin King
00,Bela Konkoly
00,Brandon Macho
00,Cole Jurek
00,Dante Reminick
00,Drew Bonnabeau
00,Erik Aadalen
00,Evan Ellis
00,Ian Mccosky
00,Ishaan Lukhey
00,Jack Walters-Medaris
00,Jackson Cade
00,John Helgeson
00,Joseph Pickens
00,Kenji Her
00,Levi Dohman
00,Matt Sweeney
00,Maximilian Dewberry
00,Owen Gin
00,Owen Schigiel
00,Paul Krenik
00,Paul Liang
00,Samuel Morris
00,Sebastian Brauer
00,Theo Mahaffey
00,Trevor Graham
b,r,e,a,k
Indiana,13
teamInfo,HoosierMama?s,"Bloomington, Indiana",hoosiermamas.org,https://www.facebook.com/HoosierMamas/,https://twitter.com/Hoosier_Mamas?lang=en
 ,Adrian Golay
 ,Andrew Vetne
 ,Lucas Coniaris
0,Nicholas Buoniconti
0,Rowland Sorrick
0,Ryan McDonough
0,Will Quigley
0,Aiden Kern-Kensler
0,Cameron Thatcher
0,Collin Rassel
0,David Woods
0,Achyuta Murli
0,Jack Galle
0,JaJuan Sanders
0,Liam Mulligan
12,Jonathon Mangan
13,Gage Koon
14,Stephen Conner Henderson
18,AJ  Humbert
21,Jeremy Keusch 
33,Andrew Stewart
41,Ethan Benenson
42,Yaakov (Koby) Davis
81,Jacob Fry
b,r,e,a,k
s,t,a,g,e,s
pools,Pool Play
pool,Pool A
North Carolina,Carleton College,13,8,"03/05/2022, 09:00",Pool A,Final
Massachusetts,Colorado State,13,5,"03/05/2022, 09:00",Pool A,Final
North Carolina,Colorado State,13,8,"03/05/2022, 10:45",Pool A,Final
Massachusetts,Carleton College,13,11,"03/05/2022, 10:45",Pool A,Final
North Carolina,Massachusetts,10,13,"03/05/2022, 12:30",Pool A,Final
Carleton College,Colorado State,13,9,"03/05/2022, 12:30",Pool A,Final
pool,Pool B
Georgia,Maryland,10,13,"03/05/2022, 09:00",Pool B,Final
Pittsburgh,UCLA,13,7,"03/05/2022, 09:00",Pool B,Final
Georgia,UCLA,10,13,"03/05/2022, 10:45",Pool B,Final
Pittsburgh,Maryland,11,7,"03/05/2022, 10:45",Pool B,Final
Georgia,Pittsburgh,6,9,"03/05/2022, 12:30",Pool B,Final
Maryland,UCLA,7,12,"03/05/2022, 12:30",Pool B,Final
pool,Pool C
Brown,Ohio State,13,11,"03/05/2022, 09:00",Pool C,Final
Texas,Tennessee,13,3,"03/05/2022, 09:00",Pool C,Final
Brown,Tennessee,13,4,"03/05/2022, 10:45",Pool C,Final
Texas,Ohio State,13,6,"03/05/2022, 10:45",Pool C,Final
Brown,Texas,10,9,"03/05/2022, 12:30",Pool C,Final
Ohio State,Tennessee,12,3,"03/05/2022, 12:30",Pool C,Final
pool,Pool D
Colorado,North Carolina State,13,8,"03/05/2022, 09:00",Pool D,Final
Minnesota,Indiana,13,6,"03/05/2022, 09:00",Pool D,Final
Colorado,Indiana,13,11,"03/05/2022, 10:45",Pool D,Final
Minnesota,North Carolina State,10,11,"03/05/2022, 10:45",Pool D,Final
Colorado,Minnesota,12,11,"03/05/2022, 12:30",Pool D,Final
North Carolina State,Indiana,12,8,"03/05/2022, 12:30",Pool D,Final
b,r,e,a,k
brackets,Bracket Play
bracket,Championship
Colorado,Brown,14,15,"03/06/2022, 12:30",Championship,Final
Minnesota,Colorado,8,15,"03/06/2022, 10:30",Semifinals,Final
Brown,North Carolina,15,13,"03/06/2022, 10:30",Semifinals,Final
Massachusetts,Minnesota,12,15,"03/06/2022, 08:30",Quarter finals,Final
Texas,Colorado,12,15,"03/06/2022, 08:30",Quarter finals,Final
Brown,North Carolina State,15,14,"03/06/2022, 08:30",Quarter finals,Final
North Carolina,Pittsburgh,15,11,"03/06/2022, 08:30",Quarter finals,Final
Massachusetts,Tennessee,15,5,"03/05/2022, 14:30",Prequarters,Final
UCLA,Minnesota,11,12,"03/05/2022, 14:30",Prequarters,Final
Carleton College,Texas,7,13,"03/05/2022, 14:30",Prequarters,Final
Colorado,Georgia,15,13,"03/05/2022, 14:30",Prequarters,Final
Brown,Colorado State,15,8,"03/05/2022, 14:30",Prequarters,Final
North Carolina State,Maryland,13,7,"03/05/2022, 14:30",Prequarters,Final
North Carolina,Ohio State,15,8,"03/05/2022, 14:30",Prequarters,Final
Pittsburgh,Indiana,15,6,"03/05/2022, 14:30",Prequarters,Final
bracket,3rd Place
Minnesota,North Carolina,11,15,"03/06/2022, 12:30",3rd Place,Final
bracket,5th Place
Massachusetts,Pittsburgh,14,11,"03/06/2022, 12:30",5th Place,Final
Massachusetts,Texas,13,10,"03/06/2022, 10:30",1st 5th,Final
North Carolina State,Pittsburgh,12,13,"03/06/2022, 10:30",1st 5th,Final
bracket,7th Place
Texas,North Carolina State,8,11,"03/06/2022, 12:30",7th Place,Final
b,r,e,a,k
brackets,9th Place
bracket,9th Place
UCLA,Maryland,10,11,"03/06/2022, 12:30",9th Place,Final
UCLA,Carleton College,14,5,"03/06/2022, 10:30",2nd 9th,Final
Maryland,Ohio State,12,11,"03/06/2022, 10:30",2nd 9th,Final
Tennessee,UCLA,5,15,"03/06/2022, 08:30",1st 9th,Final
Carleton College,Georgia,9,8,"03/06/2022, 08:30",1st 9th,Final
Colorado State,Maryland,13,15,"03/06/2022, 08:30",1st 9th,Final
Ohio State,Indiana,15,8,"03/06/2022, 08:30",1st 9th,Final
bracket,11th Place
Carleton College,Ohio State,10,11,"03/06/2020, 12:30",11th Place,Final
bracket,13th Place
Georgia,Indiana,9,3,"03/06/2022, 12:30",13th Place,Final
Tennessee,Georgia,5,15,"03/06/2022, 10:30",1st 13th,Final
Colorado State,Indiana,9,10,"03/06/2022, 10:30",1st 13th,Final
bracket,15th Place
Tennessee,Colorado State,5,15,"03/06/2022, 12:30",15th Place,Final
b,r,e,a,k
