2017 USA Ultimate Masters Championships,Great Grand Masters - Men ,21,7,2017
https://play.usaultimate.org/events/2017-USA-Ultimate-Masters-Championships/schedule/Men/great-grand-masters-men/
Relics,1
00,Bob Clark-Riddell
01,Kerry Karter
02,Jeff Pilisuk
03,Jack Norris
04,Will DeBello
05,Warren Packard
07,Thomas Glass
07,Jesse Cortes
09,Walter VanderSchraaf
10,Curtis Maier
11,Robert Wertzberger
13,Tim Eubanks
14,Daniel Powers
19,Charles Johnson
21,Anthony (AJ) Iwaszko
22,Patrick Wright
23,Calvin Lin
24,"Steve ""Sven"" Peterson"
29,KENNETH JOYE
30,Daryl Nounnan
32,Steve Joye
35,Patrick (Food) O'Day
38,Martin Staszak
50,William Dristy
55,Daniel Staszak
58,Eddie Warner
89,Greg Williams
99,Mark Zika
b,r,e,a,k
Surly,3
00,Tim Duggan
02,Kevin Kinneavy
03,BROCK STEVENS
08,Tim Monahan
09,Noam Frankel
11,Mike Balas
12,Samson Sackett
13,Erich Schroeder
14,Buck Schneider
15,JOEY STOCKLEIN
18,Richard Berger
21,Jim Shope
22,Christopher Hickman
23,Joe Bendix
24,Paul Loaney
27,Miguel Cline
28,Eric Enge
29,Brian Corradi
30,Marc Landau
31,Jay Wyant
33,Garry Kaufman
37,Brian Sullivan
50,Alan  Scher Zagier
63,Greg Williams
67,Mark Lonsway
b,r,e,a,k
Great GrandMaster Flash,9
05,Mark Hoover
07,Eric Gilmore
10,"Geoffrey ""G"" Nourse"
11,Lawrence (Larry) Arnstein
14,Donald Wells
16,SCOTT DORMAN
19,James Trippe Cheek
23,WILLIAM DEAN HINTON
24,John O'Neill
62,Richard Montgomery
63,TOMMY HAYNE
66,Daryl Fefee
76,Robert McCormack
96,James Hubner
99,JONATHAN ZISMAN
b,r,e,a,k
Rudy and Friends,6
00,Keith Armstrong
01,Philip Adams
02,Jason Talerman
03,Skip (Mark) Kuhn
07,Dave Buchholz
12,Finlay Waugh
13,Nicholas Donohue
14,Edwin Dissosway
15,Brian Murphy
17,H. TOBY LOU
18,ANDREW JULIEN
26,Paul Shields
27,James Herrick
29,Robert Yokota
33,Bruce Jacobson
34,Karim Basta
37,Phil Vlahakis
38,Kevin Lewis
42,Paul Parker
44,JOE JOHNSON
45,JUANO FLORES
59,David Delorenzo
61,Leif Larsen
81,Troy Frever
88,Terry Plotkin
93,CHRIS HEYE
b,r,e,a,k
Ozark Hillbillys,8
00,John Gulley
02,Luis Montes
03,Tom Coffin
07,Steve Milan
09,RICH CONNELL
11,Robert (Bob) Lee
15,Jeff McFarland
18,BRAD ERICKSON
19,John Schmuecker
21,Todd Erickson
24,Channing Benson
25,Jimmy Martinez
33,Gary Ritter
35,Andrew Coleman
41,Douglas Behrend
44,BRIAN MCFARLAND
46,Kirk Waters
69,Quint Newcomer
80,Jerry Lance Coleman
99,Warren Katz
b,r,e,a,k
Old and in the Way,2
00,Guy Martin
01,Thomas (Tom) Viskocil
03,Ben Thielhorn
04,Gary Foreman
05,Nicholas DiDomenico
06,Stephen Feldman
07,Robert Pease
08,Theodore Plowden-Wardlaw
09,Frank Phillips
10,Chris Payne
11,Mark Karger
12,Michael Morrissey
13,David (Buzz) Ellsworth
14,Brian Oliver
17,Kirk Wooldridge
18,Adam Smith
21,Laurence Verbeck
22,Tony Porter
24,KARL HEUERMAN
31,Coupar Lester
33,David Smith
40,JOHN HAMM
42,Phil Lohre
44,Randy Ricks
52,DAVID GESSNER
66,David Banks
67,Michael Kuhns
76,James Glynn
b,r,e,a,k
wreckAge,11
00,Linwood Lewis
01,Tom Thompson
02,Matthew Derek Meredith
05,Shaun Logan
06,Ken Snyder
07,Dean Strait
11,Ralph Lange
12,Richard Dorff
13,Michael Lass
17,Chris Borden
23,Clayton Cardin
25,Daniel McConville
26,Ralph Maust
33,Sanjeev Khanna
42,Zak DonGia
56,Bennett Goldberg
57,Adam Schwartz
78,Tim Renjilian
99,Aaron Crutchfield
b,r,e,a,k
Old Growth,7
00,Elod Toth
06,Alain Kagi
07,Craig Chambers
08,Bill Penrose
09,Dylan Righi
11,Don Wright
13,Jimmy Peschel
14,Eric Goetz
15,Michael Vacirca
17,Hans Frederick
21,Delfino Cornali
23,Patrick Harris
28,David Pacey
31,David Bluhm
32,Robert Ransdell
36,Larry Bencivengo
42,Jeff Skoke
43,ORVILLE RHINE
50,Andrew Buermeyer
56,John Springer
63,Mike Heffron
65,Robert Vogel
66,James Dailey
67,James Matsusaka
77,Joe Bowbeer
83,Mel Greiser
84,Colin Iosso
86,Tom Pinzino
99,Joe (Jerome) Millon
b,r,e,a,k
TriAged,5
00,James Holt
01,Rich Franck
03,Brent Welch
09,Jeff Faulkner
21,Ken Rehder
24,Bill Jensen
26,Kenneth Taylor
27,Randall Lanier
28,Mike Riley
29,Tim (Sunny) Lo
34,Eric Stein
49,John Kenline
52,Brian Zuercher
53,Zemo Trevathan
54,Thomas (Tom) Schopler
58,Brian Dobyns
61,Kenneth Randby
64,Tom Munoz
65,Steve Widoff
