Carolina Kickoff 2017,College - Men ,21,1,2017
Chapel Hill,NC,2017-01-21,2017-01-22
https://play.usaultimate.org/events/Carolina-Kickoff-2017/schedule/Men/CollegeMen/
North Carolina State,7
teamInfo,NCSU Wolfpack,"Raleigh, North Carolina",http://packultimate.com/,https://www.facebook.com/wolfpackultimate,https://twitter.com/wolfpackultim8
0,Conor Chickos
0,Avery Acierno
0,Hunter Shumaker
0,Andrew Bunting
0,Nicholas Donahue
0,Austin Maidene
0,Rhys Gretsch
0,Sean Murray
0,Austin Maune
0,Bailey Laberteaux
0,Wesley Dudas
0,Kevin Harrow
0,Henry Poe
12,Jeff Wiltgen
23,Archer Gordon
24,Michael Lee
34,Davis Mossman
b,r,e,a,k
Auburn,6
teamInfo,Aetos,"Auburn, Alabama",,https://www.facebook.com/auburnultimate,https://twitter.com/AuburnUltimate
0,James Hershey
0,Trois White
0,Robert Alongi
0,Harrison Lott
0,Anthony Marino
0,Cody Wheeler
0,Benjamin Morgan
0,Christopher Weathers
0,William Thompson
0,Jack Missildine
0,Ryan Weesner
0,Austin Scott
0,Samuel Murphree
0,Matthew Zheng
0,Mark Shannon
0,Kyle Raab
0,Lee Bruno
0,Peyton Whiteside
5,Eric Sjostrom
6,Evan Caldwell
6,Thomas Teasley
9,Dustin Register
12,Jackson Crouch
12,Jordan Quinn
18,Chandler Purtle
20,Mitch Parker
22,Rocco Magnella
23,Martin Newman
25,Reid Williams
26,Hamilton  Wasnick
27,Michael Volz
28,Reid Thackerson
35,Clark Missildine
37,Michael Strobel
47,Joshua Connelly
61,Hamza Khan
80,Sam Hertlein
90,Richard Snitzer
b,r,e,a,k
Notre Dame,9
teamInfo,Papal Rage,"Notre Dame, Indiana",,,
1,Charles Grunhard
3,Bailey Blum
4,Sean Brady
5,Benjamin Israel
6,Colin MacGregor
7,Luke Brennan
8,Sean Howley
10,William OBrien
11,Jacob Scobey-Polacheck
12,Robert Stiller
14,Andrew McNally
18,Steven Campillo
21,Connor Buckley
27,Austin Walter
30,Oliver Hirn
34,Collin Klenke
35,Benjamin Seasly
37,Daniel Fitzgerald
41,Joseph Oswald
44,Daniel Verzuh
48,Luke Shanahan
63,Kel  Beatty
88,Franklin Mejia
97,Jack Reddan
99,Zack Veldman
b,r,e,a,k
Connecticut,4
teamInfo,UConn Grind,"Storrs, Connecticut",,,https://twitter.com/UConnGrind
00,Lee Martel
00,Bryan Maloney
00,Christian Bonebrake
00,Michael Rice
00,Clayton Duffy
00,Alex Jayakar
00,Jordan Layne
00,Walter Esker
00,Steven Purugganan
00,Nathan Getz
00,John Friedman
00,Philip Murray
00,Brody O'Brien
09,Ryan Kennedy
14,Christopher Bohr
14,Owen Casey
33,Daniel Reilly
35,Christopher  Rodo
77,Jake Hansen
96,Pat Kunkel
99,Gavin Clemmey
b,r,e,a,k
Tennessee,1
teamInfo,Agent Orange,"Knoxville, Tennessee",http://web.utk.edu/~ultimate/,,https://twitter.com/TennUltimate
0,Clay Leach
0,Stefan Dopatka
0,Seth Faris
0,Philip Throckmorton
0,Charles Cianciolo
2,Mac McClellan
7,Evan Alexander
9,Samuel Feldman
9,Christopher Calhoun
11,Daniel Epperson
14,William White
15,Matthew Freels
15,Coleman Davis
18,Jacob Flowers
23,Christopher Leighton
24,Matthew Sui
34,Tommy Cianciolo
44,LUKE HUDGIN
47,MICHAEL MASON
80,William Fleming
b,r,e,a,k
North Carolina,2
teamInfo,Darkside,"Chapel Hill, North Carolina",http://www.uncdarkside.com/,https://www.facebook.com/UNCDarkside,https://twitter.com/UNC_Darkside
coaches,Michael Denardis,Jonathan Nethercutt
01,Aaron Wan
02,Norman Archer
04,Suraj Madiraju
05,Nathan Kwon
06,Ben Maxson
07,Jesse Kovacs
10,Marcus Rovner
11,Taek Lee
12,Elijah Long
13,Andrew Cohen
14,Nick MacLeod
16,Anders Juengst
17,Spencer Beck
20,Thomas Williams
21,Matt Gouchoe-Hanas
22,Walker Matthews
24,Alexander Davis
25,David Voychuk
28,John Watters
32,Yuma Kobayashi
42,Alex (Evan) Grosskurth
76,Chathan Driehuys
85,Andrew Mouw
97,Kai Marcus
b,r,e,a,k
Central Florida,8
teamInfo,Dogs of War,"Orlando, Florida",http://centralfloridaultimate.com/,https://www.facebook.com/CentralFloridaUltimate,https://twitter.com/PupsofConflict
0,Adam Lapikas
01,Austin Gaines
02,Kameron Knight
03,Benjamin Ostman
04,Kyle Reedy
05,Michael Fairley
06,Kyle Lockwood
07,Kyle Stinson
08,Harrison Slate
10,James Dangler
13,Adam Vinson
15,Jacob Larsen
16,Zachary Good
18,Tyler Carolino
20,John Scott
25,Cole Friedes
27,Robert Matthew Hankin
29,Andre Fernandez
32,Austin Malone
